id,domain,prob,extremity,umedian,lmedian,p100,dv,support,coeff,ea,brier,resolution,reliability,age,focal,foil,gender,know,target,jp,outcome,pc,diff,bin,Oj,outcomevar
169,population,.2,.30000001,,.2,0,-1.3862944,-.51082563,2.489434,6.75,.040000003,.076761648,.0018699782,19,60,100,2,3,Population A,.80000001,0,1,.92045456,1,.24324325,.24982373
169,soccer,.60000002,.10000002,.60000002,,0,.40546522,.22314355,2.489434,3.5,.15999998,.0055193645,.000029218631,19,100,80,2,1,Soccer A,.60000002,1,1,.54651165,5,.5945946,.24982373
170,rain,.30000001,.19999999,,.30000001,0,-.84729779,.91629076,.22420372,4.25,.48999998,.048988346,1.0628615e-06,33,100,40,2,4,Rain B,.69999999,1,0,.46067417,2,.29896906,.24982373
170,politics,.80000001,.30000001,.80000001,,0,1.3862945,.91629076,.22420372,2.75,.64000005,.096029654,.00091135636,33,100,40,2,,US President B,.80000001,0,0,.72527474,7,.83018869,.24982373
170,housing,.60000002,.10000002,.60000002,,0,.40546522,.35667494,.22420372,6,.36000001,.0055193645,.000029218631,33,100,70,2,6,Housing Prices B,.60000002,0,0,.40697673,5,.5945946,.24982373
170,crime,.2,.30000001,,.2,0,-1.3862944,-.51082563,.22420372,4.75,.040000003,.076761648,.0018699782,33,60,100,2,7,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
170,soccer,.40000001,.099999994,,.40000001,0,-.40546513,.91629076,.22420372,2.5,.35999998,.01360313,.000013466764,33,100,40,2,1,Soccer A,.60000002,1,0,.54651165,3,.40366971,.24982373
170,oceans,.80000001,.30000001,.80000001,,0,1.3862945,-.22314355,.22420372,6.75,.64000005,.096029654,.00091135636,33,80,100,2,2,Ocean Size B,.80000001,0,0,.88372093,7,.83018869,.24982373
171,rain,.60000002,.10000002,.60000002,,0,.40546522,.69314718,1.9853339,3.25,.36000001,.0055193645,.000029218631,22,100,50,1,1,Rain A,.60000002,0,0,.46067417,5,.5945946,.24982373
171,temp,1,.5,1,,1,5.978879,.69314718,1.9853339,4,0,.096638076,.028503964,22,100,50,1,1,Temperature B,1,1,1,.79310346,9,.83116883,.24982373
171,politics,.50999999,.0099999905,.50999999,,0,.040005296,.69314718,1.9853339,3,.24010001,.0055193645,.0071562477,22,100,50,1,,US President A,.50999999,1,1,.72527474,5,.5945946,.24982373
171,housing,.60000002,.10000002,.60000002,,0,.40546522,.69314718,1.9853339,3.75,.15999998,.0055193645,.000029218631,22,100,50,1,1,Housing Prices A,.60000002,1,1,.40697673,5,.5945946,.24982373
171,geography,.2,.30000001,,.2,0,-1.3862944,-.69314718,1.9853339,4.5,.040000003,.076761648,.0018699782,22,50,100,1,3,State Size B,.80000001,0,1,.44565219,1,.24324325,.24982373
171,soccer,.5,0,,,0,0,.69314718,1.9853339,2.5,.25,.003521689,.0063434839,22,100,50,1,1,Soccer B,.5,0,1,.54651165,4,.57964599,.24982373
172,politics,.44999999,.050000012,,.44999999,0,-.20067075,-.79850769,.88041192,2.25,.20249999,.003521689,.016808087,32,45,100,1,,US President B,.55000001,0,1,.72527474,4,.57964599,.24982373
172,football,.5,0,,,0,0,1.3862944,.88041192,1,.25,.003521689,.0063434839,32,100,25,1,9,Football A,.5,1,0,.62195122,4,.57964599,.24982373
172,baseball,.5,0,,,0,0,.22314355,.88041192,1,.25,.003521689,.0063434839,32,100,80,1,7,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
172,movies,.94999999,.44999999,.94999999,,0,2.9444387,2.9957323,.88041192,2.5,.0025000011,.096638076,.014120844,32,100,5,1,10,Box Office B,.94999999,1,1,.71264368,9,.83116883,.24982373
172,geography,.2,.30000001,,.2,0,-1.3862944,-.91629076,.88041192,7,.63999999,.076761648,.0018699782,32,40,100,1,0,State Size A,.80000001,1,0,.44565219,1,.24324325,.24982373
175,temp,.5,0,,,0,0,-.69314718,2.3610601,4.25,.25,.003521689,.0063434839,58,50,100,2,1,Temperature A,.5,0,0,.79310346,4,.57964599,.24982373
175,football,.5,0,,,0,0,.69314718,2.3610601,1,.25,.003521689,.0063434839,58,100,50,2,0,Football A,.5,1,1,.62195122,4,.57964599,.24982373
175,baseball,.5,0,,,0,0,-.35667494,2.3610601,1,.25,.003521689,.0063434839,58,70,100,2,0,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
175,movies,1,.5,1,,1,5.978879,.51082563,2.3610601,3,1,.096638076,.028503964,58,100,60,2,3,Box Office A,1,0,0,.71264368,9,.83116883,.24982373
175,population,.2,.30000001,,.2,0,-1.3862944,-1.2039728,2.3610601,7,.040000003,.076761648,.0018699782,58,30,100,2,4,Population A,.80000001,0,1,.92045456,1,.24324325,.24982373
175,oceans,.2,.30000001,,.2,0,-1.3862944,-.51082563,2.3610601,6.5,.040000003,.076761648,.0018699782,58,60,100,2,2,Ocean Size B,.80000001,0,1,.88372093,1,.24324325,.24982373
176,rain,.40000001,.099999994,,.40000001,0,-.40546513,-.79850769,.37691605,2.75,.35999998,.01360313,.000013466764,42,45,100,1,6,Rain B,.60000002,1,0,.46067417,3,.40366971,.24982373
176,politics,.66000003,.16000003,.66000003,,0,.66329432,1.1086626,.37691605,2,.11559998,.0059444718,.003918441,42,100,33,1,,US President A,.66000003,1,1,.72527474,6,.59740257,.24982373
176,football,.5,0,,,0,0,-.69314718,.37691605,1.5,.25,.003521689,.0063434839,42,50,100,1,0,Football A,.5,1,1,.62195122,4,.57964599,.24982373
176,housing,.40000001,.099999994,,.40000001,0,-.40546513,-.79850769,.37691605,3,.16000001,.01360313,.000013466764,42,45,100,1,0,Housing Prices B,.60000002,0,1,.40697673,3,.40366971,.24982373
176,geography,.55000001,.050000012,.55000001,,0,.20067075,.79850769,.37691605,7,.20249999,.0055193645,.0019886771,42,100,45,1,6,State Size A,.55000001,1,1,.44565219,5,.5945946,.24982373
176,soccer,.5,0,,,0,0,.69314718,.37691605,1,.25,.003521689,.0063434839,42,100,50,1,0,Soccer A,.5,1,1,.54651165,4,.57964599,.24982373
178,football,.75,.25,.75,,0,1.0986123,.69314718,0,3.75,.0625,.096029654,.0064302264,33,100,50,2,3,Football A,.75,1,1,.62195122,7,.83018869,.24982373
178,movies,.5,0,,,0,0,.69314718,0,2.25,.25,.003521689,.0063434839,33,100,50,2,4,Box Office B,.5,1,1,.71264368,4,.57964599,.24982373
178,crime,1,.5,1,,1,5.978879,.69314718,0,5.75,0,.096638076,.028503964,33,100,50,2,3,Crime A,1,1,1,.90816325,9,.83116883,.24982373
178,geography,1,.5,1,,1,5.978879,.69314718,0,7,1,.096638076,.028503964,33,100,50,2,1,State Size B,1,0,0,.44565219,9,.83116883,.24982373
178,population,.30000001,.19999999,,.30000001,0,-.84729779,.69314718,0,7,.090000004,.048988346,1.0628615e-06,33,100,50,2,1,Population A,.69999999,0,1,.92045456,2,.29896906,.24982373
178,soccer,1,.5,1,,1,5.978879,.69314718,0,4,0,.096638076,.028503964,33,100,50,2,1,Soccer A,1,1,1,.54651165,9,.83116883,.24982373
179,temp,.75,.25,.75,,0,1.0986123,.22314355,1.2593687,1.25,.0625,.096029654,.0064302264,43,100,80,2,7,Temperature B,.75,1,1,.79310346,7,.83018869,.24982373
179,politics,.5,0,,,0,0,-.22314355,1.2593687,1.75,.25,.003521689,.0063434839,43,80,100,2,,US President B,.5,0,1,.72527474,4,.57964599,.24982373
179,baseball,.80000001,.30000001,.80000001,,0,1.3862945,1.2039728,1.2593687,1.25,.039999995,.096029654,.00091135636,43,100,30,2,6,Baseball B,.80000001,1,1,.60919541,7,.83018869,.24982373
179,crime,.30000001,.19999999,,.30000001,0,-.84729779,-.35667494,1.2593687,4.5,.090000004,.048988346,1.0628615e-06,43,70,100,2,6,Crime B,.69999999,0,1,.90816325,2,.29896906,.24982373
179,geography,.40000001,.099999994,,.40000001,0,-.40546513,-.10536052,1.2593687,7,.35999998,.01360313,.000013466764,43,90,100,2,3,State Size A,.60000002,1,0,.44565219,3,.40366971,.24982373
179,oceans,.60000002,.10000002,.60000002,,0,.40546522,.51082563,1.2593687,7,.15999998,.0055193645,.000029218631,43,100,60,2,4,Ocean Size A,.60000002,1,1,.88372093,5,.5945946,.24982373
180,temp,.80000001,.30000001,.80000001,,0,1.3862945,.91629076,1.9744636,3.25,.039999995,.096029654,.00091135636,32,100,40,2,10,Temperature B,.80000001,1,1,.79310346,7,.83018869,.24982373
180,football,.5,0,,,0,0,.10536052,1.9744636,2.5,.25,.003521689,.0063434839,32,100,90,2,2,Football B,.5,0,1,.62195122,4,.57964599,.24982373
180,movies,0,.5,,0,1,-5.9788857,-2.3025851,1.9744636,2,0,.082495019,.054327551,32,10,100,2,10,Box Office A,1,0,1,.71264368,0,.23308271,.24982373
180,crime,.15000001,.34999999,,.15000001,0,-1.734601,-1.6094379,1.9744636,3.25,.022500001,.076761648,.0086943023,32,20,100,2,8,Crime B,.85000002,0,1,.90816325,1,.24324325,.24982373
180,soccer,.5,0,,,0,0,.69314718,1.9744636,3,.25,.003521689,.0063434839,32,100,50,2,1,Soccer B,.5,0,0,.54651165,4,.57964599,.24982373
180,oceans,.89999998,.39999998,.89999998,,0,2.1972244,.51082563,1.9744636,7,.010000004,.030128421,.042486444,32,100,60,2,7,Ocean Size A,.89999998,1,1,.88372093,8,.69387758,.24982373
181,rain,.44999999,.050000012,,.44999999,0,-.20067075,.59783697,.30659461,2.5,.20249999,.003521689,.016808087,40,100,55,2,0,Rain A,.55000001,0,1,.46067417,4,.57964599,.24982373
181,temp,.30000001,.19999999,,.30000001,0,-.84729779,-.28768209,.30659461,1.25,.090000004,.048988346,1.0628615e-06,40,75,100,2,0,Temperature A,.69999999,0,1,.79310346,2,.29896906,.24982373
181,movies,.2,.30000001,,.2,0,-1.3862944,.22314355,.30659461,1.5,.63999999,.076761648,.0018699782,40,100,80,2,8,Box Office B,.80000001,1,0,.71264368,1,.24324325,.24982373
181,population,.2,.30000001,,.2,0,-1.3862944,-.22314355,.30659461,7,.040000003,.076761648,.0018699782,40,80,100,2,0,Population A,.80000001,0,1,.92045456,1,.24324325,.24982373
181,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,.30659461,1,.16000001,.01360313,.000013466764,40,50,100,2,0,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
181,oceans,.5,0,,,0,0,.28768209,.30659461,7,.25,.003521689,.0063434839,40,100,75,2,6,Ocean Size A,.5,1,0,.88372093,4,.57964599,.24982373
183,rain,.28999999,.21000001,,.28999999,0,-.89538413,-.69314718,.59854543,4.75,.50410002,.048988346,.000080444188,26,50,100,1,2,Rain B,.71000004,1,0,.46067417,2,.29896906,.24982373
183,movies,.49000001,.0099999905,,.49000001,0,-.040005296,-.69314718,.59854543,3.75,.24010001,.003521689,.0080364021,26,50,100,1,5,Box Office A,.50999999,0,1,.71264368,4,.57964599,.24982373
183,housing,.68000001,.18000001,.68000001,,0,.75377184,1.3862944,.59854543,3.5,.46240002,.0059444718,.006822336,26,100,25,1,6,Housing Prices B,.68000001,0,0,.40697673,6,.59740257,.24982373
183,soccer,.69,.19,.69,,0,.80011928,1.3862944,.59854543,3.75,.4761,.0059444718,.0085742828,26,100,25,1,7,Soccer B,.69,0,0,.54651165,6,.59740257,.24982373
184,rain,.050000001,.44999999,,.050000001,0,-2.9444389,-.30110508,7.5556893,5.25,.90249997,.082495019,.033519279,25,74,100,1,7,Rain B,.94999999,1,0,.46067417,0,.23308271,.24982373
184,movies,.2,.30000001,,.2,0,-1.3862944,.040821996,7.5556893,5.5,.63999999,.076761648,.0018699782,25,100,96,1,9,Box Office B,.80000001,1,0,.71264368,1,.24324325,.24982373
184,housing,0,.5,,0,1,-5.9788857,-.47803581,7.5556893,5.75,1,.082495019,.054327551,25,62,100,1,7,Housing Prices A,1,1,0,.40697673,0,.23308271,.24982373
184,population,0,.5,,0,1,-5.9788857,-.4462871,7.5556893,3,0,.082495019,.054327551,25,64,100,1,3,Population A,1,0,1,.92045456,0,.23308271,.24982373
184,soccer,.12,.38,,.12,0,-1.9924302,-.17435339,7.5556893,3.25,.0144,.076761648,.015188899,25,84,100,1,4,Soccer B,.88,0,1,.54651165,1,.24324325,.24982373
184,oceans,0,.5,,0,1,-5.9788857,-.13926207,7.5556893,3.25,1,.082495019,.054327551,25,87,100,1,2,Ocean Size A,1,1,0,.88372093,0,.23308271,.24982373
185,rain,.30000001,.19999999,,.30000001,0,-.84729779,-.35667494,1.3813819,3,.090000004,.048988346,1.0628615e-06,59,70,100,2,0,Rain A,.69999999,0,1,.46067417,2,.29896906,.24982373
185,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,1.3813819,3,.16000001,.01360313,.000013466764,59,70,100,2,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
185,football,.60000002,.10000002,.60000002,,0,.40546522,.35667494,1.3813819,3,.15999998,.0055193645,.000029218631,59,100,70,2,1,Football A,.60000002,1,1,.62195122,5,.5945946,.24982373
185,baseball,.5,0,,,0,0,-.22314355,1.3813819,3,.25,.003521689,.0063434839,59,80,100,2,0,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
185,crime,.2,.30000001,,.2,0,-1.3862944,-.35667494,1.3813819,4,.040000003,.076761648,.0018699782,59,70,100,2,1,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
185,population,.5,0,,,0,0,.35667494,1.3813819,5,.25,.003521689,.0063434839,59,100,70,2,0,Population B,.5,1,0,.92045456,4,.57964599,.24982373
186,rain,.25,.25,,.25,0,-1.0986123,-.69314718,1.8223715,4.5,.0625,.048988346,.0023979689,58,50,100,2,0,Rain A,.75,0,1,.46067417,2,.29896906,.24982373
186,temp,.15000001,.34999999,,.15000001,0,-1.734601,-.69314718,1.8223715,2.75,.022500001,.076761648,.0086943023,58,50,100,2,0,Temperature A,.85000002,0,1,.79310346,1,.24324325,.24982373
186,politics,0,.5,,0,1,-5.9788857,-.69314718,1.8223715,4,1,.082495019,.054327551,58,50,100,2,,US President A,1,1,0,.72527474,0,.23308271,.24982373
186,baseball,.34999999,.15000001,,.34999999,0,-.61903918,-.69314718,1.8223715,3.25,.42250001,.01360313,.0028804389,58,50,100,2,0,Baseball B,.64999998,1,0,.60919541,3,.40366971,.24982373
186,housing,.55000001,.050000012,.55000001,,0,.20067075,.69314718,1.8223715,4.75,.30250001,.0055193645,.0019886771,58,100,50,2,5,Housing Prices B,.55000001,0,0,.40697673,5,.5945946,.24982373
186,geography,.1,.40000001,,.1,0,-2.1972246,-.69314718,1.8223715,3.5,.010000001,.082495019,.017711008,58,50,100,2,5,State Size B,.89999998,0,1,.44565219,0,.23308271,.24982373
187,rain,.64999998,.14999998,.64999998,,0,.61903912,.43078291,.99086529,1.75,.12250002,.0059444718,.002766487,34,100,65,2,5,Rain B,.64999998,1,1,.46067417,6,.59740257,.24982373
187,football,.69999999,.19999999,.69999999,,0,.84729779,.43078291,.99086529,1.5,.090000004,.0059444718,.01052623,34,100,65,2,5,Football A,.69999999,1,1,.62195122,6,.59740257,.24982373
187,baseball,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,.99086529,1.75,.35999998,.01360313,.000013466764,34,70,100,2,3,Baseball B,.60000002,1,0,.60919541,3,.40366971,.24982373
187,movies,.44999999,.050000012,,.44999999,0,-.20067075,-.16251893,.99086529,2,.20249999,.003521689,.016808087,34,85,100,2,3,Box Office A,.55000001,0,1,.71264368,4,.57964599,.24982373
187,housing,.30000001,.19999999,,.30000001,0,-.84729779,-.91629076,.99086529,3,.48999998,.048988346,1.0628615e-06,34,40,100,2,8,Housing Prices A,.69999999,1,0,.40697673,2,.29896906,.24982373
187,crime,.69999999,.19999999,.69999999,,0,.84729779,1.0498221,.99086529,2.5,.090000004,.0059444718,.01052623,34,100,35,2,7,Crime A,.69999999,1,1,.90816325,6,.59740257,.24982373
188,temp,.49000001,.0099999905,,.49000001,0,-.040005296,-.010050336,8.2822027,1,.24010001,.003521689,.0080364021,26,99,100,1,8,Temperature A,.50999999,0,1,.79310346,4,.57964599,.24982373
188,politics,.60000002,.10000002,.60000002,,0,.40546522,.10536052,8.2822027,1,.36000001,.0055193645,.000029218631,26,100,90,1,,US President B,.60000002,0,0,.72527474,5,.5945946,.24982373
188,housing,.69999999,.19999999,.69999999,,0,.84729779,.22314355,8.2822027,4.25,.48999998,.0059444718,.01052623,26,100,80,1,8,Housing Prices B,.69999999,0,0,.40697673,6,.59740257,.24982373
188,geography,.99000001,.49000001,.99000001,,0,4.5951209,.22314355,8.2822027,7,.000099999808,.096638076,.025227344,26,100,80,1,6,State Size A,.99000001,1,1,.44565219,9,.83116883,.24982373
188,population,.25,.25,,.25,0,-1.0986123,-.35667494,8.2822027,6.5,.0625,.048988346,.0023979689,26,70,100,1,1,Population A,.75,0,1,.92045456,2,.29896906,.24982373
188,oceans,1,.5,1,,1,5.978879,.51082563,8.2822027,7,0,.096638076,.028503964,26,100,60,1,10,Ocean Size A,1,1,1,.88372093,9,.83116883,.24982373
189,rain,.44999999,.050000012,,.44999999,0,-.20067075,1.2039728,.33348116,3.5,.20249999,.003521689,.016808087,24,100,30,2,0,Rain A,.55000001,0,1,.46067417,4,.57964599,.24982373
189,housing,.69999999,.19999999,.69999999,,0,.84729779,-.35667494,.33348116,5.25,.48999998,.0059444718,.01052623,24,70,100,2,2,Housing Prices B,.69999999,0,0,.40697673,6,.59740257,.24982373
189,crime,.75,.25,.75,,0,1.0986123,.28768209,.33348116,2.75,.0625,.096029654,.0064302264,24,100,75,2,7,Crime A,.75,1,1,.90816325,7,.83018869,.24982373
189,geography,.30000001,.19999999,,.30000001,0,-.84729779,-.28768209,.33348116,6.75,.48999998,.048988346,1.0628615e-06,24,75,100,2,5,State Size A,.69999999,1,0,.44565219,2,.29896906,.24982373
189,soccer,.64999998,.14999998,.64999998,,0,.61903912,1.3862944,.33348116,1.5,.42249995,.0059444718,.002766487,24,100,25,2,0,Soccer B,.64999998,0,0,.54651165,6,.59740257,.24982373
189,oceans,.2,.30000001,,.2,0,-1.3862944,-.10536052,.33348116,6.25,.040000003,.076761648,.0018699782,24,90,100,2,7,Ocean Size B,.80000001,0,1,.88372093,1,.24324325,.24982373
190,temp,.60000002,.10000002,.60000002,,0,.40546522,-1.0498221,1.2806734,3.5,.15999998,.0055193645,.000029218631,25,35,100,2,2,Temperature B,.60000002,1,1,.79310346,5,.5945946,.24982373
190,football,.30000001,.19999999,,.30000001,0,-.84729779,-.69314718,1.2806734,2.5,.090000004,.048988346,1.0628615e-06,25,50,100,2,0,Football B,.69999999,0,1,.62195122,2,.29896906,.24982373
190,baseball,.44999999,.050000012,,.44999999,0,-.20067075,-.79850769,1.2806734,5.25,.30250001,.003521689,.016808087,25,45,100,2,0,Baseball B,.55000001,1,0,.60919541,4,.57964599,.24982373
190,crime,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,1.2806734,6.75,.16000001,.01360313,.000013466764,25,50,100,2,2,Crime B,.60000002,0,1,.90816325,3,.40366971,.24982373
190,population,.89999998,.39999998,.89999998,,0,2.1972244,.91629076,1.2806734,7,.010000004,.030128421,.042486444,25,100,40,2,0,Population B,.89999998,1,1,.92045456,8,.69387758,.24982373
190,oceans,.80000001,.30000001,.80000001,,0,1.3862945,.43078291,1.2806734,7,.039999995,.096029654,.00091135636,25,100,65,2,1,Ocean Size A,.80000001,1,1,.88372093,7,.83018869,.24982373
191,rain,.5,0,,,0,0,-.69314718,.68436885,4.5,.25,.003521689,.0063434839,22,50,100,1,5,Rain B,.5,1,0,.46067417,4,.57964599,.24982373
191,politics,.60000002,.10000002,.60000002,,0,.40546522,.91629076,.68436885,3.25,.15999998,.0055193645,.000029218631,22,100,40,1,,US President A,.60000002,1,1,.72527474,5,.5945946,.24982373
191,baseball,.5,0,,,0,0,.69314718,.68436885,2,.25,.003521689,.0063434839,22,100,50,1,10,Baseball B,.5,1,0,.60919541,4,.57964599,.24982373
191,movies,.89999998,.39999998,.89999998,,0,2.1972244,2.3025851,.68436885,6,.80999994,.030128421,.042486444,22,100,10,1,10,Box Office A,.89999998,0,0,.71264368,8,.69387758,.24982373
191,crime,.5,0,,,0,0,-.69314718,.68436885,3.75,.25,.003521689,.0063434839,22,50,100,1,4,Crime B,.5,0,1,.90816325,4,.57964599,.24982373
191,oceans,.80000001,.30000001,.80000001,,0,1.3862945,.91629076,.68436885,6.25,.039999995,.096029654,.00091135636,22,100,40,1,9,Ocean Size A,.80000001,1,1,.88372093,7,.83018869,.24982373
192,rain,.56999999,.069999993,.56999999,,0,.28185111,.69314718,.070306227,2.75,.3249,.0055193645,.00060489459,27,100,50,2,3,Rain A,.56999999,0,0,.46067417,5,.5945946,.24982373
192,crime,.5,0,,,0,0,-.22314355,.070306227,6.25,.25,.003521689,.0063434839,27,80,100,2,5,Crime B,.5,0,0,.90816325,4,.57964599,.24982373
192,geography,.60000002,.10000002,.60000002,,0,.40546522,-1.2039728,.070306227,7,.36000001,.0055193645,.000029218631,27,30,100,2,3,State Size B,.60000002,0,0,.44565219,5,.5945946,.24982373
192,population,.44999999,.050000012,,.44999999,0,-.20067075,-1.0498221,.070306227,6.75,.20249999,.003521689,.016808087,27,35,100,2,4,Population A,.55000001,0,1,.92045456,4,.57964599,.24982373
192,soccer,.60000002,.10000002,.60000002,,0,.40546522,.86750054,.070306227,1.75,.36000001,.0055193645,.000029218631,27,100,42,2,3,Soccer B,.60000002,0,0,.54651165,5,.5945946,.24982373
192,oceans,.5,0,,,0,0,.69314718,.070306227,7,.25,.003521689,.0063434839,27,100,50,2,3,Ocean Size B,.5,0,1,.88372093,4,.57964599,.24982373
193,temp,.64999998,.14999998,.64999998,,0,.61903912,.10536052,2.6309547,3,.42249995,.0059444718,.002766487,69,100,90,2,6,Temperature A,.64999998,0,0,.79310346,6,.59740257,.24982373
193,football,.2,.30000001,,.2,0,-1.3862944,-1.2039728,2.6309547,2,.040000003,.076761648,.0018699782,69,30,100,2,8,Football B,.80000001,0,1,.62195122,1,.24324325,.24982373
193,baseball,.55000001,.050000012,.55000001,,0,.20067075,.91629076,2.6309547,2,.20249999,.0055193645,.0019886771,69,100,40,2,6,Baseball B,.55000001,1,1,.60919541,5,.5945946,.24982373
193,crime,1,.5,1,,1,5.978879,.91629076,2.6309547,6,0,.096638076,.028503964,69,100,40,2,9,Crime A,1,1,1,.90816325,9,.83116883,.24982373
193,population,1,.5,1,,1,5.978879,.51082563,2.6309547,6,0,.096638076,.028503964,69,100,60,2,9,Population B,1,1,1,.92045456,9,.83116883,.24982373
193,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.10536052,2.6309547,2.75,.16000001,.01360313,.000013466764,69,90,100,2,7,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
194,politics,.25,.25,,.25,0,-1.0986123,-1.3862944,2.4926159,2.5,.0625,.048988346,.0023979689,57,25,100,2,,US President B,.75,0,1,.72527474,2,.29896906,.24982373
194,football,.5,0,,,0,0,.43078291,2.4926159,1,.25,.003521689,.0063434839,57,100,65,2,0,Football A,.5,1,0,.62195122,4,.57964599,.24982373
194,baseball,1,.5,1,,1,5.978879,.69314718,2.4926159,1,0,.096638076,.028503964,57,100,50,2,7,Baseball B,1,1,1,.60919541,9,.83116883,.24982373
194,movies,.34999999,.15000001,,.34999999,0,-.61903918,-.35667494,2.4926159,1.75,.12249999,.01360313,.0028804389,57,70,100,2,3,Box Office A,.64999998,0,1,.71264368,3,.40366971,.24982373
194,housing,.5,0,,,0,0,-.24846137,2.4926159,3,.25,.003521689,.0063434839,57,78,100,2,1,Housing Prices A,.5,1,0,.40697673,4,.57964599,.24982373
194,geography,.40000001,.099999994,,.40000001,0,-.40546513,-.10536052,2.4926159,6.5,.16000001,.01360313,.000013466764,57,90,100,2,3,State Size B,.60000002,0,1,.44565219,3,.40366971,.24982373
195,temp,.1,.40000001,,.1,0,-2.1972246,-.22314355,.90690428,3.75,.81,.082495019,.017711008,24,80,100,1,7,Temperature B,.89999998,1,0,.79310346,0,.23308271,.24982373
195,politics,.58999997,.089999974,.58999997,,0,.36396527,.51082563,.90690428,3,.16810001,.0055193645,.000021110571,24,100,60,1,,US President A,.58999997,1,1,.72527474,5,.5945946,.24982373
195,football,.37,.13,,.37,0,-.53221679,-.51082563,.90690428,2.5,.13690001,.01360313,.0011336494,24,60,100,1,10,Football B,.63,0,1,.62195122,3,.40366971,.24982373
195,movies,.69999999,.19999999,.69999999,,0,.84729779,.35667494,.90690428,3.25,.090000004,.0059444718,.01052623,24,100,70,1,10,Box Office B,.69999999,1,1,.71264368,6,.59740257,.24982373
195,geography,.30000001,.19999999,,.30000001,0,-.84729779,-1.2039728,.90690428,3.25,.090000004,.048988346,1.0628615e-06,24,30,100,1,4,State Size B,.69999999,0,1,.44565219,2,.29896906,.24982373
195,population,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,.90690428,7,.35999998,.01360313,.000013466764,24,70,100,1,8,Population B,.60000002,1,0,.92045456,3,.40366971,.24982373
196,rain,.5,0,,,0,0,-.22314355,1.5578601,3,.25,.003521689,.0063434839,37,80,100,1,6,Rain B,.5,1,0,.46067417,4,.57964599,.24982373
196,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,1.5578601,1.5,.16000001,.01360313,.000013466764,37,40,100,1,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
196,housing,.85000002,.35000002,.85000002,,0,1.7346013,.35667494,1.5578601,7,.72250003,.030128421,.024374219,37,100,70,1,3,Housing Prices B,.85000002,0,0,.40697673,8,.69387758,.24982373
196,geography,.34999999,.15000001,,.34999999,0,-.61903918,-.28768209,1.5578601,7,.12249999,.01360313,.0028804389,37,75,100,1,4,State Size B,.64999998,0,1,.44565219,3,.40366971,.24982373
196,population,.80000001,.30000001,.80000001,,0,1.3862945,.51082563,1.5578601,7,.039999995,.096029654,.00091135636,37,100,60,1,7,Population B,.80000001,1,1,.92045456,7,.83018869,.24982373
196,oceans,.050000001,.44999999,,.050000001,0,-2.9444389,-2.3025851,1.5578601,7,.0025000002,.082495019,.033519279,37,10,100,1,9,Ocean Size B,.94999999,0,1,.88372093,0,.23308271,.24982373
197,temp,.30000001,.19999999,,.30000001,0,-.84729779,.28768209,.63879257,2.5,.48999998,.048988346,1.0628615e-06,27,100,75,2,2,Temperature B,.69999999,1,0,.79310346,2,.29896906,.24982373
197,baseball,.5,0,,,0,0,-.51082563,.63879257,1,.25,.003521689,.0063434839,27,60,100,2,3,Baseball B,.5,1,0,.60919541,4,.57964599,.24982373
197,movies,.2,.30000001,,.2,0,-1.3862944,-.91629076,.63879257,2.75,.040000003,.076761648,.0018699782,27,40,100,2,9,Box Office A,.80000001,0,1,.71264368,1,.24324325,.24982373
197,housing,.69999999,.19999999,.69999999,,0,.84729779,.22314355,.63879257,1.25,.090000004,.0059444718,.01052623,27,100,80,2,2,Housing Prices A,.69999999,1,1,.40697673,6,.59740257,.24982373
197,population,.30000001,.19999999,,.30000001,0,-.84729779,-.28768209,.63879257,6.5,.48999998,.048988346,1.0628615e-06,27,75,100,2,2,Population B,.69999999,1,0,.92045456,2,.29896906,.24982373
197,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,.63879257,2.5,.16000001,.01360313,.000013466764,27,40,100,2,6,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
198,rain,.25,.25,,.25,0,-1.0986123,-.51082563,4.0799627,1,.0625,.048988346,.0023979689,20,60,100,1,0,Rain A,.75,0,1,.46067417,2,.29896906,.24982373
198,politics,.5,0,,,0,0,.010050336,4.0799627,1,.25,.003521689,.0063434839,20,100,99,1,,US President B,.5,0,0,.72527474,4,.57964599,.24982373
